,checkbox_female,checkbox_male,checkbox_regi_private,checkbox_regi_public,measure,select_booking_type,select_number_of_doctors,select_period,select_region,select_unit,select_year,value
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,49056.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,55231.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,90.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,69668.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,77583.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,90.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,20366.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,22598.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,93.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,43834.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,46977.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,91.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,44536.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,48909.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2015,91.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2015,3944.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2015,4318.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2015,81.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2015,5650.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2015,6974.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2015,92.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2015,1497.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2015,1622.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2015,93.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2015,10257.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2015,11045.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2015,92.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2015,8591.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2015,9379.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2015,90.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2015,4094.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2015,4572.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2015,91.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2015,7945.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2015,8697.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2015,86.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2015,5387.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2015,6280.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2015,93.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2015,5138.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2015,5528.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2015,92.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2015,5527.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2015,6005.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2015,90.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2015,26863.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2015,29684.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2015,90.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2015,68171.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2015,75961.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2015,90.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2015,5984.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2015,6657.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2015,90.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2015,7250.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2015,8032.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2015,93.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2015,6315.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2015,6817.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2015,87.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2015,4728.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2015,5420.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2015,83.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2015,4621.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2015,5591.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2015,87.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2015,7242.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2015,8280.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2015,93.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2015,43834.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2015,46977.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2015,86.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2015,6358.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2015,7426.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2015,92.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2015,7034.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2015,7621.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,92.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,240640.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,261147.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,92.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,19038.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,20722.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,89.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,47123.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,52872.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,93.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,58677.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,63290.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,95.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,21400.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,22494.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,94.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,42052.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,44717.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,92.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,52350.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2014,57052.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2014,95.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2014,4172.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2014,4387.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2014,79.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2014,5170.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2014,6533.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2014,90.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2014,1518.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2014,1694.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2014,91.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2014,9192.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2014,10098.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2014,89.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2014,15707.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2014,17554.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2014,92.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2014,3425.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2014,3724.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2014,94.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2014,7748.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2014,8251.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2014,97.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2014,6296.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2014,6487.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2014,93.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2014,4599.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2014,4962.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2014,92.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2014,5544.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2014,6042.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2014,92.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2014,27872.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2014,30149.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2014,93.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2014,57159.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2014,61596.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2014,93.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2014,6302.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2014,6742.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2014,90.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2014,7347.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2014,8128.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2014,93.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2014,5317.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2014,5720.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2014,90.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2014,5357.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2014,5971.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2014,95.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2014,4712.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2014,4985.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2014,90.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2014,7421.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2014,8289.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2014,94.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2014,42052.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2014,44717.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2014,87.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2014,6374.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2014,7362.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2014,95.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2014,7356.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2014,7756.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,N/A
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,91.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,224051.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,245512.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,89.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,19005.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,21368.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,88.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,44820.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,50918.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,93.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,57485.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,61949.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,93.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,24509.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,26481.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,94.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2009,36229.0
